id,sku,name,short_description,description,price,section,url,image
10364783,103.647.83,AGUNNARYD,Pendent lamp with 3 lamps - black,"This lamp gives a pleasant atmosphere for dining, spreading direct light across your dining or bar table. Light bulbs sold separately. IKEA recommends LED bulb E26 (3 pcs). Hardwired installation. Mounted with screws. Screws are not included.",89.99,Lamps & light fixtures,https://www.ikea.com/us/en/p/agunnaryd-pendent-lamp-with-3-lamps-black-10364783/,https://www.ikea.com/us/en/images/products/agunnaryd-pendent-lamp-with-3-lamps-black__0859557_pe782370_s5.jpg?f=s
50458911,504.589.11,IDANÄS,Bed frame - dark brown stained Queen,"The bed has a strong and sturdy construction that allows you to use it for many years. You can easily vacuum under the bed frame to keep the space clean and dust-free. There’s plenty of space under the bed for storage boxes - perfect for storing extra quilts and pillows. Adjustable bed sides allow you to use mattresses of different thicknesses. Wood veneer gives you the same look, feel and beauty as solid wood with unique variations in grain, color and texture. The solid wooden spindles and tapered legs express craftsmanship. Easy to put together thanks to a simplified assembly process with fewer steps and hardware. Center support beam included. Slatted bed base and mattress sold separately.",219.0,Others,https://www.ikea.com/us/en/p/idanaes-bed-frame-dark-brown-stained-50458911/,https://www.ikea.com/us/en/images/products/idanaes-bed-frame-dark-brown-stained__0916066_pe784942_s5.jpg?f=s
30473149,304.731.49,MALM,"3-drawer chest - black-brown 31 1/2x30 3/4 ""","Of course your home should be a safe place for the entire family. That’s why hardware is included so that you can attach the chest of drawers to the wall. Real wood veneer will make this chest of drawers age gracefully. Smooth running drawers with pull-out stop. If you want to organize inside you can complement with SKUBB box, set of 6. WARNING! Prevent tip-over injury or death. Furniture with included restraints must be secured to the wall according to the product’s assembly instructions. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The drawer holds about 15 pairs of folded pants or 30 T-shirts.",99.0,Dressers & storage drawers,https://www.ikea.com/us/en/p/malm-3-drawer-chest-black-brown-30473149/,https://www.ikea.com/us/en/images/products/malm-3-drawer-chest-black-brown__0484870_pe621337_s5.jpg?f=s
40421659,404.216.59,NORDMELA,"Chest of drawers with clothes rail - black-blue 46 7/8x46 1/2 """,Of course your home should be a safe place for the entire family. That’s why hardware is included so that you can attach the chest of drawers to the wall. Smooth running drawers with pull-out stop. WARNING! Prevent tip-over injury or death. Furniture with included restraints must be secured to the wall according to the product’s assembly instructions. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. The drawer holds about 10 pairs of folded pants or 20 T-shirts. The clothes rail holds about 10 shirts on hangers.,199.0,Dressers & storage drawers,https://www.ikea.com/us/en/p/nordmela-chest-of-drawers-with-clothes-rail-black-blue-40421659/,https://www.ikea.com/us/en/images/products/nordmela-chest-of-drawers-with-clothes-rail-black-blue__0656826_pe711620_s5.jpg?f=s
40466148,404.661.48,GLIS,"Box with lid - clear 6 ¾x4 ""","A perfect place to keep pens, pencils and small accessories. Can be stacked to save space when stored.",2.49,Storage boxes & baskets,https://www.ikea.com/us/en/p/glis-box-with-lid-clear-40466148/,https://www.ikea.com/us/en/images/products/glis-box-with-lid-clear__0795102_pe765863_s5.jpg?f=s
30298103,302.981.03,SNUTTIG,Soft toy - polar bear/white,"All soft toys are good at hugging, comforting and listening and are fond of play and mischief. In addition, they are reliable and tested for safety. Recommended for children 12 months and older.",14.99,Kids,https://www.ikea.com/us/en/p/snuttig-soft-toy-polar-bear-white-30298103/,https://www.ikea.com/us/en/images/products/snuttig-soft-toy-polar-bear-white__0710183_pe727386_s5.jpg?f=s
60416138,604.161.38,LANEBERG,"Extendable table - white 51 1/8/74 3/4x31 1/2 ""","The dining table will bring a sense of nature to your dining space. The tones of a rustic white finish let the beauty of the wood grains shine. The look and finish of this dining table work well both in kitchens and dining rooms. It’s quick and easy to change the size of the table to suit your different needs. With the extra leaf stored under the table top you can extend the table to seat from 4 to 6 people. One person can quickly and smoothly extend the table before the guests arrive. After the meal you can hide the extension leaf under the table – giving a top a smooth, seamless surface. Solid wood underframe makes the construction very sturdy. We have tested it for you! The table’s surface is resistant to liquids, food stains, oil, heat, scratches and bumps. Recommended for indoor use only. Seats 4-6. One extension leaf included. For maximum quality, re-tighten the screws about two weeks after assembly.",149.0,Tables & desks,https://www.ikea.com/us/en/p/laneberg-extendable-table-white-60416138/,https://www.ikea.com/us/en/images/products/laneberg-extendable-table-white__0722925_pe733775_s5.jpg?f=s
80404714,804.047.14,SINARP,"Drawer front - brown 30x10 ""","SINARP series can be matched with HASSLARP doors to create an accent that feels unique, modern and personal. The solid wood edge adds stability and makes the door durable. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Requires a knob or a handle May be completed with black or bronze-color NYDALA knobs and handles.",50.0,Kitchen systems,https://www.ikea.com/us/en/p/sinarp-drawer-front-brown-80404714/,https://www.ikea.com/us/en/images/products/sinarp-drawer-front-brown__0943174_pe796788_s5.jpg?f=s
80421247,804.212.47,FJÄLLBO,"Wall shelf - black 39 3/4x7 7/8 ""","This rustic metal and solid wood shelf is perfect for both storing and displaying your things. Wood is a natural material, and variations in the grain, color, and texture make each piece of wood furniture unique. Screws for wall mounting are not included. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. If you are uncertain about what type of mounting devices to use, please contact your local hardware store. May be combined with other products in the FJÄLLBO series.",29.99,Wall shelves,https://www.ikea.com/us/en/p/fjaellbo-wall-shelf-black-80421247/,https://www.ikea.com/us/en/images/products/fjaellbo-wall-shelf-black__0670302_pe715438_s5.jpg?f=s
20433502,204.335.02,UPPFÖRA,"Frame - white 23 5/8x21 5/8x77 1/8 ""","WARNING! Prevent tip-over injury or death. Furniture with included restraints must be secured to the wall according to the product’s assembly instructions. Different wall materials require different types of hardware. The included screws are suitable for wooden materials, and the wall plugs can be used for plaster, concrete, or masonry. Follow the instructions for the wall type in your home.",85.0,Storage solution systems,https://www.ikea.com/us/en/p/uppfoera-frame-white-20433502/,https://www.ikea.com/us/en/images/products/uppfoera-frame-white__0848851_pe779161_s5.jpg?f=s
90256893,902.568.93,KOMPLEMENT,"Clothes rail - white 19 5/8 ""","10-year Limited Warranty. Read about the terms in the Limited Warranty brochure. The clothes rail is easy to install by just clicking it into the brackets. Don't forget your hangers! We have all types and style options covered whether you are hanging your finest dress or your heaviest winter parka. The clothes rail holds about 20 shirts on hangers. Available in different widths and depths. The recommended maximum weight applies when the weight load is evenly distributed across the surface. Fits only PAX wardrobe frame 20x23"", see “Product size” for all exact product dimensions.",5.0,Storage solution systems,https://www.ikea.com/us/en/p/komplement-clothes-rail-white-90256893/,https://www.ikea.com/us/en/images/products/komplement-clothes-rail-white__0623623_pe691266_s5.jpg?f=s
20481220,204.812.20,GODMORGON,"Open cabinet - Gillburen dark gray 7 7/8x17 3/4x22 7/8 """,Great value for money and guaranteed to outlast at least 10 years of everyday use. Read about the terms in the guarantee brochure. Things are kept close at hand without taking up too much space thanks to the clever end unit with open shelves. Designed for GODMORGON bathroon series. The material in this product may be recyclable. Please check the recycling rules in your community and if recycling facilities exist in your area. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. Can be mounted between two cabinets or between a cabinet and a wall.,60.0,Bathroom storage,https://www.ikea.com/us/en/p/godmorgon-open-cabinet-gillburen-dark-gray-20481220/,https://www.ikea.com/us/en/images/products/godmorgon-open-cabinet-gillburen-dark-gray__0830791_pe776890_s5.jpg?f=s
20466093,204.660.93,AXSTAD,"Door - dark gray 24x30 ""","AXSTAD kitchen door has a matte, dark grey surface with soft lines and an inset panel. The design allows you to use it to create both a modern and traditional kitchen. Foil gives a smooth and practical surface that is resistant to moisture and staining and is easy to clean. You can choose to mount the door on the right or left side. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 2 hinges. Requires a knob or a handle May be completed with FÖRBÄTTRA cover panels, plinths and decorative strips in dark grey.",92.0,Kitchen systems,https://www.ikea.com/us/en/p/axstad-door-dark-gray-20466093/,https://www.ikea.com/us/en/images/products/axstad-door-dark-gray__0777558_pe758603_s5.jpg?f=s
30245850,302.458.50,BESTÅ,"Frame - white 23 5/8x15 3/4x25 1/4 ""","You can choose to stand the frame on the floor or mount it on the wall to free up floor space. If you want to organize inside you can complement with BESTÅ interior fittings. Steady on uneven floors, thanks to the adjustable feet. Must be completed with BESTÅ suspension rail if you choose to mount the frame on the wall. This frame requires 1 suspension rail, sold separately. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. The max load for a wall-hung frame depends on the wall material. Max. load 44 lbs. per horizontal surface if placed on the floor. 23⅝"" wide frames require four legs.",50.0,Storage solution systems,https://www.ikea.com/us/en/p/besta-frame-white-30245850/,https://www.ikea.com/us/en/images/products/besta-frame-white__0376961_pe513559_s5.jpg?f=s
30466078,304.660.78,AXSTAD,"Door - dark gray 15x20 ""","AXSTAD kitchen door has a matte, dark grey surface with soft lines and an inset panel. The design allows you to use it to create both a modern and traditional kitchen. Foil gives a smooth and practical surface that is resistant to moisture and staining and is easy to clean. You can choose to mount the door on the right or left side. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 2 hinges. Requires a knob or a handle May be completed with FÖRBÄTTRA cover panels, plinths and decorative strips in dark grey.",48.0,Kitchen systems,https://www.ikea.com/us/en/p/axstad-door-dark-gray-30466078/,https://www.ikea.com/us/en/images/products/axstad-door-dark-gray__0777542_pe758587_s5.jpg?f=s
10362982,103.629.82,SLÄKT,Bed frame with storage - white Twin,"The drawers are easy to open and spacious enough with room for toys, clothes and other gadgets that teenagers usually like to ""store"" on the floor. Soft edges, recessed handles and just a few visible fittings make the bedframe safe and give it a clean design. You can easily adapt the timeless look based on your taste and personal style by completing with different bed textiles, pillows and accessories. The shelf section can be attached at the headboard or footboard of the bed. If you need extra storage close at hand, you can hang MÖJLIGHET bed pocket over the headboard or footboard of the bed. You can also use the bed as a room divider since the back is covered and lacquered in the same color as the rest of the frame. If you have a thick rug, the drawers at the bottom are still easy to open since the bottom of the frame is slightly higher. Slatted bed base and mattress sold separately. To be completed with LURÖY slatted bed base. May be completed with other products from the SLÄKT series as well as textiles and accessories from the MÖJLIGHET series. Max load indicates static weight, in other words the load which the bed withstands if you lie or sit on it.",219.0,Others,https://www.ikea.com/us/en/p/slaekt-bed-frame-with-storage-white-10362982/,https://www.ikea.com/us/en/images/products/slaekt-bed-frame-with-storage-white__0648364_pe704867_s5.jpg?f=s
10359263,103.592.63,LANGUR,Seat shell for junior chair - white,"We know that children's skin is extra sensitive, but not to worry. This product has been tested, approved and is completely free from substances that may harm your child's skin or health. The smooth surface has no nooks or corners which are difficult to reach, making the chair easy to clean. For extra comfort, add LANGUR padded seat cover. Recommended for children 3 years and older.",19.0,Chairs,https://www.ikea.com/us/en/p/langur-seat-shell-for-junior-chair-white-10359263/,https://www.ikea.com/us/en/images/products/langur-seat-shell-for-junior-chair-white__0728006_pe736006_s5.jpg?f=s
70337720,703.377.20,TROJKA,"Scissors, set of 3 - multicolor","Designed for use by both right and left handed people. Sizes: 5"", 6"" and 8"".",2.99,Kitchen & cooking accessories,https://www.ikea.com/us/en/p/trojka-scissors-set-of-3-multicolor-70337720/,https://www.ikea.com/us/en/images/products/trojka-scissors-set-of-3-multicolor__0711776_pe728425_s5.jpg?f=s
60472742,604.727.42,UPPLAND,Cover for ottoman with storage - Virestad red/white,"The cover is easy to keep clean since it can be machine washed and is easy to take off and put on again. This cover's ability to resist abrasion has been tested to handle 25,000 cycles. A cover that withstands 15,000 cycles or more is suitable for furniture that should withstand everyday use in the home. The cover has a lightfastness level of 5 (the ability to resist color fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use. This product is an extra cover. Ottoman frame is sold separately.",49.0,Sofas & sectionals,https://www.ikea.com/us/en/p/uppland-cover-for-ottoman-with-storage-virestad-red-white-60472742/,https://www.ikea.com/us/en/images/products/uppland-cover-for-ottoman-with-storage-virestad-red-white__0944737_pe797407_s5.jpg?f=s
40301223,403.012.23,BRIMNES,"Bookcase - black 23 5/8x74 3/4 ""","Adjustable shelves, so you can customize your storage as needed. Smooth-running drawers with drawer stops to keep them in place. This furniture must be secured to the wall with the enclosed wall anchoring device. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. Coordinates with other furniture in the BRIMNES series.",99.0,"Shelving units, bookcases & storage options",https://www.ikea.com/us/en/p/brimnes-bookcase-black-40301223/,https://www.ikea.com/us/en/images/products/brimnes-bookcase-black__0427999_pe583197_s5.jpg?f=s
60017615,600.176.15,GROGGY,"Coaster - square/stainless steel 3 1/8x3 1/8 """,Protects the table top surface and reduces noise from glasses and mugs. The material in this product may be recyclable. Please check the recycling rules in your community and if recycling facilities exist in your area.,7.99,Table linen,https://www.ikea.com/us/en/p/groggy-coaster-square-stainless-steel-60017615/,https://www.ikea.com/us/en/images/products/groggy-coaster-square-stainless-steel__0711667_pe728368_s5.jpg?f=s
80484490,804.844.90,VICKLEBY,"Floor lamp with LED bulb - white/handmade 54 ""","You can create a soft, cozy atmosphere in your home with a paper lamp that spreads diffused and decorative light. The rice paper lampshade is handmade by a skilled craftsperson. LED light bulb included (E17 R14).",15.99,Lamps & light fixtures,https://www.ikea.com/us/en/p/vickleby-floor-lamp-with-led-bulb-white-handmade-80484490/,https://www.ikea.com/us/en/images/products/vickleby-floor-lamp-with-led-bulb-white-handmade__0953644_pe802864_s5.jpg?f=s
40266347,402.663.47,BODBYN,"Drawer front - off-white 18x5 ""","BODBYN door has a frame and a bevelled panel that give it a distinct, traditional character. Creamy off-white brings a bright, warm touch to your kitchen. Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. You can choose to mount the door on the right or left side. May be completed with FÖRBÄTTRA cover panels and toekicks in off-white.",33.0,Kitchen systems,https://www.ikea.com/us/en/p/bodbyn-drawer-front-off-white-40266347/,https://www.ikea.com/us/en/images/products/bodbyn-drawer-front-off-white__0633919_pe696180_s5.jpg?f=s
90454968,904.549.68,FINNALA,Cover for sofa section - Dalstorp multicolor,"The cover is easy to keep clean since it is removable and machine washable. This product is an extra cover. Sofa is sold separately. This cover's ability to resist abrasion has been tested to handle 25,000 cycles. A cover that withstands 15,000 cycles or more is suitable for furniture that should withstand everyday use in the home. The cover has a lightfastness level of 5 (the ability to resist color fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use.",74.0,Sofas & sectionals,https://www.ikea.com/us/en/p/finnala-cover-for-sofa-section-dalstorp-multicolor-90454968/,https://www.ikea.com/us/en/images/products/finnala-cover-for-sofa-section-dalstorp-multicolor__0724724_pe734566_s5.jpg?f=s
20501713,205.017.13,DVALA,Sheet set - light blue Queen,"Made from 100% sustainably grown cotton – a natural material that breathes, absorbs moisture, feels smooth against your skin, and becomes softer after each wash. Durable and easy to care for, just wash on hot. The fitted sheet fits mattresses with a thickness up to 10 1/4"" since this fitted sheet has elastic edging all around. 152 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric. Includes: 1 Queen flat sheet, 1 Queen fitted sheet, and 2 pillowcases.",19.99,Bedding,https://www.ikea.com/us/en/p/dvala-sheet-set-light-blue-20501713/,https://www.ikea.com/us/en/images/products/dvala-sheet-set-light-blue__0977621_pe813697_s5.jpg?f=s
433522,004.335.22,SMÅSTAD,"Wall storage - white 23 5/8x11 3/4x23 5/8 ""","In this wall storage there is space for books, trophies and favorite arts and crafts creations – and if you want to hide things, you can complete with doors you like from the SMÅSTAD series. Easy to assemble - you simply click together the different parts. Done in a flash! You can organize the interior with KONSTRUERA shelf and UPPRYMD boxes – and if you choose to have doors on the shelf, there are even more smart details and features in the SMÅSTAD series. Perfect height for small children. They can easily reach and find things on their own. To save on our natural resources and make use of as much of the tree as possible, we have used sawmill leftovers and scrap wood in the particle boards for SMÅSTAD. Doors and interiors are sold separately. Complete with LÄTTHET suspension rail, sold separately. Note! For your child's safety, do not stack these pieces of furniture on top of each other. Two people are required to do the assembly. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home.",27.0,Storage solution systems,https://www.ikea.com/us/en/p/smastad-wall-storage-white-00433522/,https://www.ikea.com/us/en/images/products/smastad-wall-storage-white__0848841_pe779158_s5.jpg?f=s
90266811,902.668.11,VEDDINGE,"Door - white 12x40 ""","VEDDINGE white is a smooth, sleek door that brings a bright and modern expression to your kitchen. Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. You can choose to mount the door on the right or left side. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 2 hinges. Requires a knob or a handle May be completed with FÖRBÄTTRA cover panels, toekicks and decorative strips in white.",23.0,Kitchen systems,https://www.ikea.com/us/en/p/veddinge-door-white-90266811/,https://www.ikea.com/us/en/images/products/veddinge-door-white__0638077_pe698669_s5.jpg?f=s
70228716,702.287.16,BRIMNES,Headboard with storage compartment - white Queen,You don’t need a bedside table when you have storage in the headboard. This saves space and makes it easier to access boxes or drawers under the bed; and it’s easier to vacuum too. One of the shelves can be adjusted to 3 different positions. Hide cables for lamps and chargers by feeding them through the holes at the top of the headboard. This furniture must be secured to the wall with the enclosed wall anchoring device. Different wall materials require different types of fasteners. Use fasteners suitable for the walls in your home. May be combined with BRIMNES bed with storage or a foundation with legs. Coordinates with other furniture in the BRIMNES series.,130.0,Beds,https://www.ikea.com/us/en/p/brimnes-headboard-with-storage-compartment-white-70228716/,https://www.ikea.com/us/en/images/products/brimnes-headboard-with-storage-compartment-white__0636301_pe697796_s5.jpg?f=s
50502136,505.021.36,VALLASÅN,"Washcloth - light gray/brown 12x12 ""","Style and color coordinate nicely with VINARN towels. Absorbent and dries quickly thanks to the waffle texture. The soft, cotton/viscose blend dries faster than cotton. Available in different sizes. Available in different colors. The towel will reach full absorbency after one washing. Fabric softener may decrease the towel absorbency.",1.29,Bathroom textiles,https://www.ikea.com/us/en/p/vallasan-washcloth-light-gray-brown-50502136/,https://www.ikea.com/us/en/images/products/vallasan-washcloth-light-gray-brown__0980897_pe815154_s5.jpg?f=s
20266334,202.663.34,BODBYN,"Door - off-white 21x30 ""","BODBYN door has a frame and a bevelled panel that give it a distinct, traditional character. Creamy off-white brings a bright, warm touch to your kitchen. Lacquered doors are smooth and seamless, resistant to moisture and staining and very easy to keep clean. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. You can choose to mount the door on the right or left side. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 2 hinges. Requires a knob or a handle May be completed with FÖRBÄTTRA cover panels and toekicks in off-white. May be completed with BODBYN decorative strips in off-white.",95.0,Kitchen systems,https://www.ikea.com/us/en/p/bodbyn-door-off-white-20266334/,https://www.ikea.com/us/en/images/products/bodbyn-door-off-white__0633873_pe696143_s5.jpg?f=s
50469405,504.694.05,FRIKOSTIG,"Side plate - white/patterned 7 ""","Simple yet timeless tableware with a traditional style, soft, round shapes and attention to detail that frames the food on your table well. Set the whole table with the FRIKOSTIG series or use it together with other dinnerware for a personal combination. May be combined with the VARDAGEN series.",2.49,Dinnerware,https://www.ikea.com/us/en/p/frikostig-side-plate-white-patterned-50469405/,https://www.ikea.com/us/en/images/products/frikostig-side-plate-white-patterned__0849082_pe779223_s5.jpg?f=s
336432,003.364.32,GUBBARP,"Handle - white 4 9/16 ""","Suitable for doors ½""-¾"" thick. Screws included.",0.79,Storage solution systems,https://www.ikea.com/us/en/p/gubbarp-handle-white-00336432/,https://www.ikea.com/us/en/images/products/gubbarp-handle-white__0754252_pe747843_s5.jpg?f=s
80314563,803.145.63,SÖMNTUTA,Pillowcase - white King,"Feels crisp and cool against your skin as it’s made of cotton percale, densely woven from fine yarn. Made in 100% cotton - a natural and durable material. Extra soft and durable quality since the bedlinen is densely woven from fine yarn. 400 thread count. Thread count indicates the number of threads per square inch of fabric. The higher the thread count the more densely woven the fabric.",9.99,Bedding,https://www.ikea.com/us/en/p/soemntuta-pillowcase-white-80314563/,https://www.ikea.com/us/en/images/products/soemntuta-pillowcase-white__0607093_pe682739_s5.jpg?f=s
20495175,204.951.75,LANGSTED,"Rug, low pile - light blue 2 ' 0 ""x2 ' 11 ""","The cut edges makes it easy to join several rugs to create a bigger rug. Place several rugs of your favorite color together – or mix colors. A perfect shape beside your bed, giving your feet a warm welcome every morning. Durable and will not shed since the rug is made of polypropylene. The rug will last a long time since it is stain-resistant and easy to care for. A perfect companion for all types of flooring, even those with underfloor heating. Use STOPP FILT anti-slip rug underlay under the entire rug for increased safety. You will need 1 STOPP FILT rug underlay with anti-slip (2'2""x4'1"") for this rug. Trim if necessary. The rug is machine-woven.",9.99,Rugs,https://www.ikea.com/us/en/p/langsted-rug-low-pile-light-blue-20495175/,https://www.ikea.com/us/en/images/products/langsted-rug-low-pile-light-blue__0936206_pe793169_s5.jpg?f=s
60425072,604.250.72,ASKERSUND,"Door - dark brown ash effect 15x20 ""","Melamine is very durable, resistant to moisture, staining, scratching and impacts. It is easy to clean. You can choose to mount the door on the right or left side. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. Complete with UTRUSTA 110° hinge with built-in damper for kitchen, 2-pack, sold separately. To be used with 2 hinges. Requires a knob or a handle May be completed with ASKERSUND cover panels, toekicks and decorative strips in dark brown ash effect.",18.0,Kitchen systems,https://www.ikea.com/us/en/p/askersund-door-dark-brown-ash-effect-60425072/,https://www.ikea.com/us/en/images/products/askersund-door-dark-brown-ash-effect__0915079_pe784552_s5.jpg?f=s
266052,002.660.52,BODBYN,"Toekick - gray 84x4 1/2 ""","You can complete the look of your kitchen, from top to bottom, by adding a toe kick to cover the gap between the floor and the base cabinets. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure.",24.0,Kitchen systems,https://www.ikea.com/us/en/p/bodbyn-toekick-gray-00266052/,https://www.ikea.com/us/en/images/products/bodbyn-toekick-gray__0632892_pe695644_s5.jpg?f=s
30415098,304.150.98,NYMÅNE,LED ceiling lamp - anthracite,"Built-in LED light source. LED life approx. 25,000 hours. Light color: warm white (2700 Kelvin). Color Rendering Index (CRI): 90. Hardwired installation.",39.99,Lamps & light fixtures,https://www.ikea.com/us/en/p/nymane-led-ceiling-lamp-anthracite-30415098/,https://www.ikea.com/us/en/images/products/nymane-led-ceiling-lamp-anthracite__0611167_pe685375_s5.jpg?f=s
90265661,902.656.61,MAXIMERA,"Drawer, low - white 36x24 ""","You can view and access what's inside as the drawer can be pulled out all the way. The smooth-running drawer is equipped with a drawer stop and is self-closing the last few centimeters. The drawer closes slowly, quietly and softly thanks to the built-in dampers. You can create more storage with inner drawers, either inside a higher drawer or behind the door. To stay organized and for efficient use of space, MAXIMERA drawers may be completed with VARIERA organizers like the cutlery tray, utensil tray or plate holder. 25-year Limited Warranty. Read about the terms in the Limited Warranty brochure. May be completed with VARIERA interior organizers for efficient utilization of the space. May be completed with MAXIMERA divider to keep the things you are storing organized and to prevent them from sliding around.",66.0,Kitchen drawer organization,https://www.ikea.com/us/en/p/maximera-drawer-low-white-90265661/,https://www.ikea.com/us/en/images/products/maximera-drawer-low-white__0268029_pe405672_s5.jpg?f=s
70262890,702.628.90,EKERÖ,Armchair - Skiftebo yellow,"The reversible back cushion gives soft support for your back and two different sides to wear.  The back cushion can be moved around to fit your sitting style. This cover is made from durable SKIFTEBO polyester fabric. It has a nice luster and a two-tone effect with a light texture that feels firm to the touch. 10-year limited warranty. Read about the terms in the limited warranty brochure. The cover has a lightfastness level of 5 (the ability to resist color fading) on a scale of 1 to 8. According to industry standards, a lightfastness level of 4 or higher is suitable for home use. This cover’s ability to resist abrasion has been tested to handle 35,000 cycles. 15,000 cycles or more is suitable for furniture used every day at home. Over 30,000 cycles means a good ability to resist abrasion. Please check with your local authorities to make sure that the product complies with any specific requirements for business use.",159.0,Armchairs & accent chairs,https://www.ikea.com/us/en/p/ekeroe-armchair-skiftebo-yellow-70262890/,https://www.ikea.com/us/en/images/products/ekeroe-armchair-skiftebo-yellow__0204753_pe359787_s5.jpg?f=s
30430536,304.305.36,GRANHULT,"Bracket - nickel plated 11 ¾x4 ¾ ""","As the bracket covers the edge of the shelf, you can cut the shelf without the cut edge showing. Fits best with the 11⅞"" deep BERGSHULT shelf. Fits 1"" thick shelves. Screws to mount the bracket to the shelf are included. Screws for wall mounting are not included. Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home. If you are uncertain about what type of mounting devices to use, please contact your local hardware store.",15.0,Wall shelves,https://www.ikea.com/us/en/p/granhult-bracket-nickel-plated-30430536/,https://www.ikea.com/us/en/images/products/granhult-bracket-nickel-plated__0720757_pe732826_s5.jpg?f=s
10285328,102.853.28,SVARTÖ,Umbrella base,"The umbrella base will last longer and stay looking fresh, as it is both UV stabilized to withstand prolonged exposure to sunlight and fade resistant. Easy to take apart when needed since the umbrella base is made of 4 parts that simply click together. Easy to move and handle because you fill each part with sand after putting it in place. Each section of the umbrella base must be completely filled with sand. Approximately 50 lbs of sand (1.25 sand bags of 40 lb each) are needed to fill all four sections, giving a total weight of about 200 lbs. The umbrella base may become hot when exposed to direct sunlight. Fits hanging umbrellals with a cross brace. Fits OXNÖ/VÅRHOLMEN, OXNÖ/LINDÖJA, SEGLARÖ, BAGGÖN and KARLSÖ hanging parasol.",50.0,Umbrellas & gazebos,https://www.ikea.com/us/en/p/svartoe-umbrella-base-10285328/,https://www.ikea.com/us/en/images/products/svartoe-umbrella-base-dark-gray__0709134_pe726824_s5.jpg?f=s
80435188,804.351.88,GRIMO,"Door - gray 19 1/2x90 3/8 ""","10-year Limited Warranty. Read about the terms in the Limited Warranty brochure. The door can be hung to open either right or  left. The two panel door has chunky, wide frames with a bevelled edge on the inside. We've kept the details to a minimum and focused on clear lines. GRIMO door is covered in a gray foil which matches perfectly with HAUGA series. Fits with PAX wardrobe system. To be completed with KOMPLEMENT hinges 4-pack. Knobs and handles are sold separately. This door can only be used with the 92⅞"" high PAX frame.",50.0,Storage solution systems,https://www.ikea.com/us/en/p/grimo-door-gray-80435188/,https://www.ikea.com/us/en/images/products/grimo-door-gray__1009910_pe827778_s5.jpg?f=s
60410481,604.104.81,SKAFTET,"Floor lamp base w light blb, arched - black","You can easily create your own personal lamp by combining the lamp base with your choice of lampshade, or just a decorative light bulb. LED light bulb included. Lampshade is sold separately. Use an opal light bulb if you have an ordinary lamp shade or lamp and want an even, diffused distribution of light. Use a clear light bulb if you have a lamp shade or lamp with a perforated or cut-out pattern or other airy, open design and want the pattern to cast effects on the wall and ceiling. The lamp base should not be used with a glass lampshade since it is too heavy and can cause the lamp base to tip.",70.0,Lamps & light fixtures,https://www.ikea.com/us/en/p/skaftet-floor-lamp-base-w-light-blb-arched-black-60410481/,https://www.ikea.com/us/en/images/products/skaftet-floor-lamp-base-w-light-blb-arched-black__0760537_pe750808_s5.jpg?f=s
343159,003.431.59,BROR,"Shelf - pine plywood 33 1/8x15 3/8 ""","10 year Limited warranty. Read about the terms in the warranty brochure. You can use the extra shelves to make room for more stuff when your storage needs change. The shelf is perfect for heavy things since it can hold twice as much load (3 kg/dm2) as a standard shelf. Can be used in damp areas indoors. The shelf is perfect for heavy things since it can hold 209 lbs, which is twice as much load as a standard shelf. Recommended for indoor use only. The untreated wood becomes more durable and easier to clean if you oil or wax the surface. This product has been developed and tested for office use.",19.0,Storage solution systems,https://www.ikea.com/us/en/p/bror-shelf-pine-plywood-00343159/,https://www.ikea.com/us/en/images/products/bror-shelf-pine-plywood__0605738_pe682244_s5.jpg?f=s
